region_code,region,comuna_code,comuna,zone,step,start,end,active_cases_start,active_cases_end,delta_active_cases,pct_delta_active_cases,current
1,Tarapacá,1401,Pozo Almonte,Urbana,2,2020-09-28,2020-11-05,12,11,-1,-8.333333333333337,0
1,Tarapacá,1401,Pozo Almonte,Urbana,3,2020-11-05,2021-01-14,11,40,29,263.6363636363636,0
1,Tarapacá,1401,Pozo Almonte,Urbana,2,2021-01-14,2021-01-23,40,53,13,32.49999999999999,0
1,Tarapacá,1401,Pozo Almonte,Urbana,1,2021-01-23,2021-02-25,53,33,-20,-37.735849056603776,0
1,Tarapacá,1401,Pozo Almonte,Urbana,2,2021-02-25,2021-04-17,33,66,33,100.0,0
1,Tarapacá,1401,Pozo Almonte,Urbana,1,2021-04-17,2021-05-13,66,29,-37,-56.060606060606055,0
1,Tarapacá,1401,Pozo Almonte,Urbana,2,2021-05-13,2021-05-20,29,16,-13,-44.827586206896555,0
1,Tarapacá,1401,Pozo Almonte,Urbana,3,2021-05-20,2021-06-24,16,50,34,212.5,1
2,Antofagasta,2101,Antofagasta,Rural,3,2020-07-28,2020-12-30,680,367,-313,-46.029411764705884,0
2,Antofagasta,2101,Antofagasta,Rural,2,2020-12-30,2021-01-14,367,1119,752,204.90463215258856,0
2,Antofagasta,2101,Antofagasta,Rural,1,2021-01-14,2021-02-16,1119,1100,-19,-1.6979445933869575,0
2,Antofagasta,2101,Antofagasta,Rural,2,2021-02-16,2021-03-27,1100,1040,-60,-5.454545454545457,0
2,Antofagasta,2101,Antofagasta,Rural,1,2021-03-27,2021-04-29,1040,793,-247,-23.750000000000004,0
2,Antofagasta,2101,Antofagasta,Rural,2,2021-04-29,2021-05-24,793,549,-244,-30.76923076923077,0
2,Antofagasta,2101,Antofagasta,Rural,3,2021-05-24,2021-06-24,549,678,129,23.497267759562845,1
2,Antofagasta,2101,Antofagasta,Urbana,1,2020-07-28,2020-09-28,680,343,-337,-49.55882352941177,0
2,Antofagasta,2101,Antofagasta,Urbana,2,2020-09-28,2020-11-09,343,192,-151,-44.02332361516035,0
2,Antofagasta,2101,Antofagasta,Urbana,3,2020-11-09,2020-12-30,192,367,175,91.14583333333333,0
2,Antofagasta,2101,Antofagasta,Urbana,2,2020-12-30,2021-01-14,367,1119,752,204.90463215258856,0
2,Antofagasta,2101,Antofagasta,Urbana,1,2021-01-14,2021-02-16,1119,1100,-19,-1.6979445933869575,0
2,Antofagasta,2101,Antofagasta,Urbana,2,2021-02-16,2021-03-27,1100,1040,-60,-5.454545454545457,0
2,Antofagasta,2101,Antofagasta,Urbana,1,2021-03-27,2021-04-29,1040,793,-247,-23.750000000000004,0
2,Antofagasta,2101,Antofagasta,Urbana,2,2021-04-29,2021-05-24,793,549,-244,-30.76923076923077,0
2,Antofagasta,2101,Antofagasta,Urbana,3,2021-05-24,2021-06-24,549,678,129,23.497267759562845,1
2,Antofagasta,2201,Calama,Total,1,2020-07-28,2020-09-21,413,95,-318,-76.99757869249395,0
2,Antofagasta,2201,Calama,Total,2,2020-09-21,2020-10-19,95,45,-50,-52.63157894736843,0
2,Antofagasta,2201,Calama,Total,3,2020-10-19,2021-01-14,45,172,127,282.22222222222223,0
2,Antofagasta,2201,Calama,Total,2,2021-01-14,2021-04-10,172,543,371,215.69767441860463,0
2,Antofagasta,2201,Calama,Total,1,2021-04-10,2021-05-10,543,372,-171,-31.491712707182316,0
2,Antofagasta,2201,Calama,Total,2,2021-05-10,2021-06-24,372,379,7,1.8817204301075252,1
2,Antofagasta,2302,María Elena,Total,3,2020-07-28,2021-02-04,12,35,23,191.66666666666666,0
2,Antofagasta,2302,María Elena,Total,2,2021-02-04,2021-03-11,35,2,-33,-94.28571428571428,0
2,Antofagasta,2302,María Elena,Total,3,2021-03-11,2021-04-01,2,15,13,650.0,0
2,Antofagasta,2302,María Elena,Total,2,2021-04-01,2021-05-13,15,5,-10,-66.66666666666667,0
2,Antofagasta,2302,María Elena,Total,3,2021-05-13,2021-05-27,5,18,13,260.0,0
2,Antofagasta,2302,María Elena,Total,2,2021-05-27,2021-06-10,18,7,-11,-61.111111111111114,0
2,Antofagasta,2302,María Elena,Total,3,2021-06-10,2021-06-24,7,25,18,257.14285714285717,1
2,Antofagasta,2102,Mejillones,Rural,3,2020-07-28,2021-01-14,24,50,26,108.33333333333334,0
2,Antofagasta,2102,Mejillones,Rural,1,2021-01-14,2021-03-01,50,64,14,28.000000000000004,0
2,Antofagasta,2102,Mejillones,Rural,2,2021-03-01,2021-04-15,64,15,-49,-76.5625,0
2,Antofagasta,2102,Mejillones,Rural,3,2021-04-15,2021-04-29,15,31,16,106.66666666666669,0
2,Antofagasta,2102,Mejillones,Rural,2,2021-04-29,2021-05-10,31,9,-22,-70.96774193548387,0
2,Antofagasta,2102,Mejillones,Rural,3,2021-05-10,2021-06-05,9,39,30,333.3333333333333,0
2,Antofagasta,2102,Mejillones,Rural,2,2021-06-05,2021-06-24,39,28,-11,-28.205128205128204,1
2,Antofagasta,2102,Mejillones,Urbana,1,2020-07-28,2020-09-28,24,18,-6,-25.0,0
2,Antofagasta,2102,Mejillones,Urbana,2,2020-09-28,2020-11-09,18,8,-10,-55.55555555555556,0
2,Antofagasta,2102,Mejillones,Urbana,3,2020-11-09,2021-01-14,8,50,42,525.0,0
2,Antofagasta,2102,Mejillones,Urbana,1,2021-01-14,2021-03-01,50,64,14,28.000000000000004,0
2,Antofagasta,2102,Mejillones,Urbana,2,2021-03-01,2021-04-15,64,15,-49,-76.5625,0
2,Antofagasta,2102,Mejillones,Urbana,3,2021-04-15,2021-04-29,15,31,16,106.66666666666669,0
2,Antofagasta,2102,Mejillones,Urbana,2,2021-04-29,2021-05-10,31,9,-22,-70.96774193548387,0
2,Antofagasta,2102,Mejillones,Urbana,3,2021-05-10,2021-06-05,9,39,30,333.3333333333333,0
2,Antofagasta,2102,Mejillones,Urbana,2,2021-06-05,2021-06-24,39,28,-11,-28.205128205128204,1
2,Antofagasta,2202,Ollagüe,Total,3,2020-07-28,2021-05-10,5,0,-5,-100.0,0
2,Antofagasta,2202,Ollagüe,Total,4,2021-05-10,2021-06-24,0,0,0,-100.0,1
2,Antofagasta,2203,San Pedro de Atacama,Total,3,2020-07-28,2021-02-06,37,68,31,83.78378378378379,0
2,Antofagasta,2203,San Pedro de Atacama,Total,2,2021-02-06,2021-04-01,68,10,-58,-85.29411764705883,0
2,Antofagasta,2203,San Pedro de Atacama,Total,3,2021-04-01,2021-06-24,10,28,18,179.99999999999997,1
2,Antofagasta,2103,Sierra Gorda,Total,3,2020-07-28,2021-05-13,10,9,-1,-9.999999999999998,0
2,Antofagasta,2103,Sierra Gorda,Total,2,2021-05-13,2021-05-31,9,2,-7,-77.77777777777779,0
2,Antofagasta,2103,Sierra Gorda,Total,3,2021-05-31,2021-06-24,2,4,2,100.0,1
2,Antofagasta,2104,Taltal,Total,3,2020-07-28,2021-03-06,16,32,16,100.0,0
2,Antofagasta,2104,Taltal,Total,2,2021-03-06,2021-03-18,32,65,33,103.125,0
2,Antofagasta,2104,Taltal,Total,1,2021-03-18,2021-04-15,65,14,-51,-78.46153846153847,0
2,Antofagasta,2104,Taltal,Total,2,2021-04-15,2021-05-24,14,6,-8,-57.14285714285714,0
2,Antofagasta,2104,Taltal,Total,3,2021-05-24,2021-06-24,6,13,7,116.66666666666666,1
2,Antofagasta,2301,Tocopilla,Rural,3,2020-07-28,2021-01-23,22,60,38,172.72727272727272,0
2,Antofagasta,2301,Tocopilla,Rural,2,2021-01-23,2021-02-06,60,101,41,68.33333333333333,0
2,Antofagasta,2301,Tocopilla,Rural,1,2021-02-06,2021-03-11,101,75,-26,-25.742574257425744,0
2,Antofagasta,2301,Tocopilla,Rural,2,2021-03-11,2021-04-22,75,44,-31,-41.333333333333336,0
2,Antofagasta,2301,Tocopilla,Rural,3,2021-04-22,2021-05-22,44,53,9,20.45454545454546,0
2,Antofagasta,2301,Tocopilla,Rural,2,2021-05-22,2021-06-17,53,45,-8,-15.094339622641506,0
2,Antofagasta,2301,Tocopilla,Rural,3,2021-06-17,2021-06-24,45,44,-1,-2.2222222222222254,1
2,Antofagasta,2301,Tocopilla,Urbana,1,2020-07-28,2020-08-10,22,12,-10,-45.45454545454546,0
2,Antofagasta,2301,Tocopilla,Urbana,2,2020-08-10,2020-10-05,12,9,-3,-25.0,0
2,Antofagasta,2301,Tocopilla,Urbana,3,2020-10-05,2021-01-23,9,60,51,566.6666666666667,0
2,Antofagasta,2301,Tocopilla,Urbana,2,2021-01-23,2021-02-06,60,101,41,68.33333333333333,0
2,Antofagasta,2301,Tocopilla,Urbana,1,2021-02-06,2021-03-11,101,75,-26,-25.742574257425744,0
2,Antofagasta,2301,Tocopilla,Urbana,2,2021-03-11,2021-04-22,75,44,-31,-41.333333333333336,0
2,Antofagasta,2301,Tocopilla,Urbana,3,2021-04-22,2021-05-22,44,53,9,20.45454545454546,0
2,Antofagasta,2301,Tocopilla,Urbana,2,2021-05-22,2021-06-17,53,45,-8,-15.094339622641506,0
2,Antofagasta,2301,Tocopilla,Urbana,3,2021-06-17,2021-06-24,45,44,-1,-2.2222222222222254,1
3,Atacama,3302,Alto del Carmen,Total,3,2020-07-28,2020-12-17,1,2,1,100.0,0
3,Atacama,3302,Alto del Carmen,Total,4,2020-12-17,2021-01-14,2,1,-1,-50.0,0
3,Atacama,3302,Alto del Carmen,Total,3,2021-01-14,2021-03-27,1,12,11,1100.0,0
3,Atacama,3302,Alto del Carmen,Total,2,2021-03-27,2021-05-06,12,3,-9,-75.0,0
3,Atacama,3302,Alto del Carmen,Total,3,2021-05-06,2021-06-03,3,16,13,433.3333333333333,0
3,Atacama,3302,Alto del Carmen,Total,2,2021-06-03,2021-06-24,16,19,3,18.75,1
3,Atacama,3102,Caldera,Total,3,2020-07-28,2020-12-17,24,7,-17,-70.83333333333333,0
3,Atacama,3102,Caldera,Total,4,2020-12-17,2021-01-14,7,16,9,128.57142857142856,0
3,Atacama,3102,Caldera,Total,3,2021-01-14,2021-01-28,16,34,18,112.5,0
3,Atacama,3102,Caldera,Total,2,2021-01-28,2021-02-15,34,10,-24,-70.58823529411764,0
3,Atacama,3102,Caldera,Total,3,2021-02-15,2021-03-04,10,48,38,380.0,0
3,Atacama,3102,Caldera,Total,2,2021-03-04,2021-04-15,48,78,30,62.5,0
3,Atacama,3102,Caldera,Total,1,2021-04-15,2021-05-10,78,28,-50,-64.1025641025641,0
3,Atacama,3102,Caldera,Total,2,2021-05-10,2021-05-20,28,16,-12,-42.85714285714286,0
3,Atacama,3102,Caldera,Total,3,2021-05-20,2021-06-03,16,67,51,318.75,0
3,Atacama,3102,Caldera,Total,2,2021-06-03,2021-06-24,67,59,-8,-11.940298507462687,1
